scorer,,,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson,KSwanson
labeled-data,2021-08-29_IMG_0555,img057.png,572.7128507631157,427.0083782282401,658.828842912133,701.5031032032327,,,,,463.9914106749812,691.8150540864681,479.06170930105924,744.5610992777413,494.1320079271373,468.989924400886,471.5265599880202,618.6164607598035,547.954503020273,670.2860560492138,643.7585442860548,523.8888693958845,,,199.1847348167533,662.7509067361748,163.66188805528367,771.4723468243092,164.73833795714643,812.3774430950923,261.6188291247908,470.06637430274867,297.14167588626043,648.7570580119594,304.67682519929946,760.7078478056819,334.81742245145557,787.6190953522498
labeled-data,2021-08-29_IMG_0555,img065.png,587.7831493891936,420.5496788170637,669.5933419307598,693.9679538901935,,,,,465.0678605768439,689.6621542827427,477.98525939919654,743.4846493758785,517.8139057681169,466.8370245971605,514.5845560625289,605.6990619374508,584.5537996836053,682.1270049697036,606.0827977208596,719.8027515348987,222.866632657733,669.209606147351,159.35608844783272,766.0900973149955,161.50898825155818,803.7658438801906,290.68297647508405,488.3660226344148,303.6003752974367,651.9864077175475,310.0590747086129,769.3194470205837,336.9703222551808,793.0013448615634,,
labeled-data,2021-08-29_IMG_0555,img098.png,654.5230433046819,432.3906277375536,736.3332358462483,674.5918556566646,,,,,474.7559096936084,697.1973035957817,471.52655998802027,742.4081994740158,596.3947486040953,462.5312249897096,568.4070511556646,611.0813114467644,587.7831493891935,700.42665330137,608.2356975245851,728.4143507498004,,,,,352.0406208812589,734.8730501609766,371.4167191147878,767.1665472168581,361.72866999802335,479.75442341951305,340.19967196076897,636.9161090914695,318.6706739235147,755.3255982963683,341.27612186263167,798.383594370877
labeled-data,2021-08-29_IMG_0555,img119.png,673.8991415382109,430.23772793382807,751.4035344723264,692.8915039883308,,,536.1135540997832,605.6990619374509,611.4650472301734,655.2157574231356,605.006347818997,699.3502033995072,602.8534480152716,454.99607567667056,578.0951002724291,597.087462722549,591.0124990947818,689.6621542827427,603.9298979171344,726.2614509460751,,,,,348.81127117567064,730.5672505535258,373.56961891851313,761.7842977075446,380.0283183296895,470.0663743027485,350.9641709793961,640.1454587970577,319.74712382537734,760.7078478056818,343.42902166635713,793.0013448615633
labeled-data,2021-08-29_IMG_0555,img120.png,680.3578409493873,429.1612780319654,757.8622338835028,699.3502033995072,,,531.8077544923324,601.39326233,625.4588959543887,644.4512584045087,615.770846837624,698.2737534976444,599.6240983096834,475.44862381206224,572.7128507631155,599.2403625262746,595.3182987022326,691.8150540864682,600.7005482115462,730.567250553526,,,,,352.0406208812588,731.6437004553886,371.41671911478767,758.5549480019566,371.41671911478767,480.8308733213758,348.8112711756706,644.4512584045087,319.74712382537734,751.0197986889176,340.1996719607689,796.2306945671517
labeled-data,2021-08-29_IMG_0555,img149.png,716.9571376127196,425.9319283263773,767.5502830002672,710.1147024181344,,,,,662.0581926177213,663.8273566380376,677.1284912437991,716.5734018293107,624.3824460525259,457.1489754803961,589.936049192919,592.7816631150982,601.776998113409,692.8915039883309,606.0827977208598,732.7201503572516,,,369.26381931106226,644.4512584045087,346.6583713719452,740.2552996702905,397.25151675949286,465.7605746952978,446.76821224517784,618.6164607598034,401.5573163669437,731.6437004553887,404.7866660725319,779.0074961373482,,
labeled-data,2021-08-29_IMG_0555,img152.png,726.6451867294841,423.77902852265186,770.7796327058554,701.5031032032326,,,,,658.8288429121328,669.2096061473512,679.2813910475245,712.2676022218598,636.2233949730157,470.06637430274867,588.8595992910562,583.0936139983338,598.5476484078206,687.5092544790175,600.7005482115462,731.6437004553886,,,371.41671911478767,640.1454587970578,353.1170707831215,731.6437004553887,374.64606882037583,763.9371975112701,389.7163674464539,475.44862381206224,456.45626136194227,622.9222603672545,426.3156641097862,734.8730501609768,437.08016312841335,768.2429971187211
labeled-data,2021-08-29_IMG_0555,img160.png,726.6451867294841,418.3967790133383,753.556434276052,690.7386041846055,,,,,657.7523930102702,663.8273566380376,677.1284912437991,713.3440521237226,638.3762947767411,466.8370245971605,593.1653988985072,594.9345629188238,594.24184880037,689.6621542827428,599.6240983096834,725.1850010442124,,,377.875418525964,636.9161090914697,349.88772107753334,731.6437004553887,371.41671911478767,768.2429971187211,411.24536548370816,475.44862381206224,474.75590969360843,616.463560956078,476.90880949733383,728.4143507498005,500.5907073383136,761.7842977075447
labeled-data,2021-08-29_IMG_0555,img165.png,740.6390354536993,416.2438792096128,744.9448350611501,695.0444037920563,,,,,666.3639922251718,663.8273566380376,678.2049411456617,714.4205020255853,643.7585442860548,470.06637430274867,593.1653988985072,591.7052132132355,602.8534480152716,688.5857043808801,608.2356975245852,729.4908006516632,,,385.410567839003,636.9161090914697,355.26997058684697,734.8730501609768,370.34026921292497,767.1665472168584,420.93341460047264,468.9899244008859,470.4501100861576,613.2342112504899,476.90880949733383,726.2614509460751,500.5907073383136,760.707847805682
labeled-data,2021-08-29_IMG_0555,img182.png,748.1741847667383,415.1674293077503,751.4035344723266,690.7386041846056,,,,,669.5933419307601,662.750906736175,680.3578409493873,713.3440521237227,672.8226916363483,475.4486238120624,611.4650472301735,587.3994136057848,613.6179470338989,687.5092544790175,606.0827977208598,730.5672505535262,,,398.3279666613556,628.304509876568,360.65222009616053,731.6437004553891,373.5696189185132,765.0136474131331,470.45011008615757,475.4486238120624,472.603009889883,625.07516017098,482.29105900664746,733.7966002591143,507.04940674948995,769.3194470205839
labeled-data,2021-08-29_IMG_0555,img209.png,757.8622338835028,414.0909794058876,775.0854323133062,643.3748085026461,,,637.2998448748785,582.0171640964713,665.2875423233093,683.2034548715667,676.0520413419363,715.4969519274481,692.1987898698771,456.0725255785335,683.5871906549753,599.2403625262748,755.7093340797774,656.2922073249988,766.4738330984046,704.732452908821,,,409.0924656799828,645.5277083063716,362.805119899886,730.5672505535262,371.4167191147877,766.0900973149958,468.29721028243216,465.760574695298,479.06170930105935,627.2280599747054,483.3675089085102,739.1788497684279,509.2023065532154,773.6252466280347
labeled-data,2021-08-29_IMG_0555,img227.png,757.8622338835028,414.0909794058876,780.4676818226199,644.4512584045088,,,,,662.058192617721,668.1331562454886,674.9755914400737,712.26760222186,695.4281395754654,459.30187528412165,690.0458900661517,586.3229637039221,747.0977348648757,670.286056049214,764.320933294679,705.8089028106837,,,411.24536548370827,641.2219086989207,363.8815698017487,727.337900847938,372.4931690166504,761.7842977075451,488.7497584178238,484.06022302696414,488.7497584178238,631.5338595821563,484.4439588103729,740.2552996702906,512.4316562588035,771.4723468243094
labeled-data,2021-08-29_IMG_0555,img243.png,750.3270845704637,414.0909794058876,792.3086307431097,658.4451071287242,,,640.5291945804668,583.093613998334,662.058192617721,669.2096061473513,672.8226916363483,716.5734018293108,704.039738790367,462.5312249897098,696.504589477328,591.7052132132358,751.4035344723266,671.3625059510767,769.7031828039926,709.0382525162718,,,409.0924656799828,641.2219086989207,367.11091950733686,734.8730501609771,370.340269212925,766.0900973149958,500.5907073383137,477.60152361578787,484.4439588103729,636.9161090914698,483.3675089085102,739.1788497684279,508.12585665135265,769.319447020584
labeled-data,2021-08-29_IMG_0555,img257.png,,,765.3973831965418,655.215757423136,,,637.2998448748785,584.1700639001967,662.058192617721,672.4389558529394,673.8991415382109,712.26760222186,698.6574892810534,452.8431758729454,692.1987898698771,586.3229637039223,744.9448350611503,665.9802564417632,765.3973831965418,706.8853527125464,,,414.4747151892964,643.3748085026461,361.7286699980233,731.6437004553889,370.340269212925,770.3958969224467,501.6671572401764,462.5312249897098,487.6733085159611,628.3045098765682,483.3675089085102,745.6375491796042,510.2787564550781,768.2429971187212
labeled-data,2021-08-29_IMG_0555,img289.png,737.4096857481111,404.4029302891231,850.4369254436963,669.2096061473513,,,642.6820943841922,584.1700639001967,665.2875423233095,683.2034548715666,678.2049411456619,715.4969519274482,704.039738790367,460.3783251859844,693.2752397717397,592.7816631150985,751.4035344723266,672.4389558529394,767.5502830002674,711.1911523199972,,,417.70406489488454,640.1454587970579,364.95801970361146,732.7201503572517,368.18736940919956,773.6252466280348,501.6671572401764,468.98992440088614,496.2849077308628,630.4574096802935,486.5968586140983,737.0259499647025,512.4316562588035,769.319447020584
labeled-data,2021-08-29_IMG_0555,img302.png,762.1680334909536,414.0909794058876,849.3604755418337,677.821205362253,,,637.2998448748785,588.4758635076475,662.058192617721,672.4389558529394,671.7462417344855,713.3440521237227,704.039738790367,460.3783251859844,696.504589477328,592.7816631150985,747.0977348648757,664.9038065399004,769.7031828039926,706.8853527125464,,,415.5511650911591,640.1454587970579,363.8815698017487,732.7201503572517,369.2638193110623,769.319447020584,501.6671572401764,476.5250737139251,488.7497584178237,631.5338595821563,488.7497584178238,740.2552996702906,511.35520635694087,772.5487967261721
labeled-data,2021-08-29_IMG_0560,img013.png,1123.8556494230668,296.80727739002015,1212.1862129847705,481.14932308401023,,,,,,,1004.0333197219733,537.2200286492656,1099.2767099972014,325.99476795823523,1086.9872402842689,423.54243380463834,1100.8128937113179,497.2792520822344,1110.7980878530757,525.6986507933912,,,,,,,,,1006.3375952931481,341.35660509940107,1000.1928604366817,468.8598533710776,984.8310232955159,551.8137739333731,999.4247685796234,570.2479785027722
labeled-data,2021-08-29_IMG_0560,img031.png,1169.1730689895062,296.0391855329619,1261.344091836501,485.75787422636,,,,,,,1066.2487601436949,521.0900996510414,1125.3918331371833,325.22667610117696,1099.2767099972016,427.38289308992984,1103.117169282493,500.3516195104676,1113.1023634242508,526.4667426504495,,,,,,,,,1012.4823301496145,330.60331910058505,992.5119418660988,460.41084294343636,984.8310232955159,546.4371309339651,1001.7290441507984,570.2479785027722
labeled-data,2021-08-29_IMG_0560,img050.png,1202.2010188430127,283.74971582002917,1169.9411608465643,445.0490058022706,,,,,1137.681302850116,479.6131393698937,1150.7388644201071,517.24964036575,1143.8260377065824,323.6904923870604,1104.6533529966093,422.77434194758007,1103.117169282493,498.81543579635104,1106.189536710726,530.307201935741,,,,,,,,,1004.0333197219733,335.9799620999931,1030.1484428619551,454.26610808697006,997.1204930084486,532.6114775069159,1003.265227864915,563.3351517892476
labeled-data,2021-08-29_IMG_0560,img068.png,1242.909887267102,279.9092565347377,1244.4460709812186,491.9026090828264,,,,,,,1152.2750481342237,515.7134566516335,1176.0858957030307,320.6181249588272,1126.9280168513,413.5572396628806,1171.4773445606809,471.1641289422525,1136.9132109930579,511.10490550928375,,,995.5843092943321,458.1065673722615,985.5991151525743,530.307201935741,990.9757581519823,557.1904169327812,1024.003708005489,324.4585842441187,1068.5530357148698,435.0638116605128,1070.0892194289863,518.0177322228083,1087.755332141327,532.6114775069159
labeled-data,2021-08-29_IMG_0560,img077.png,1259.8079081223846,283.7497158200292,1312.8062462594066,506.49635436693393,,,,,1146.1303132777573,482.6855067981269,1149.2026807059904,520.3220077939832,1192.983916558313,325.9947679582353,1166.868793418331,423.54243380463845,1235.2289686965191,470.3960370851942,1242.909887267102,508.80062993810884,,,1000.96095229374,461.947026657553,984.8310232955159,530.307201935741,992.5119418660988,557.1904169327813,1033.9889021472466,332.9075946717599,1072.3934950001612,438.13617908874596,1069.321127571928,518.0177322228084,1093.131975140735,534.1476612210324
labeled-data,2021-08-29_IMG_0560,img097.png,1315.1105218305815,275.30070539238807,1377.3259622523033,511.10490550928375,,,,,1153.81123184834,487.2940579404767,1156.1155074195149,518.7858240798666,1239.8375198388687,309.8648389600112,1222.9394989835864,415.09342337699724,1256.7355406941513,489.59833351165156,1272.8654696923754,516.4815485086917,,,,,1032.45271843313,495.7430683681179,1034.7569940043047,528.7710182216244,1066.2487601436947,312.1691145311861,1073.9296787142775,429.6871686611048,1074.697770571336,517.2496403657501,1090.059607712502,534.1476612210325
labeled-data,2021-08-29_IMG_0560,img111.png,1345.780429682919,278.5580876475037,1398.3919186364592,516.453515959164,,,,,1202.4331844182007,485.19161672590093,1166.596373102021,517.9784866534695,1270.294380314796,315.15738431083605,1242.8449078172966,413.51799409354174,1258.0946147603518,489.0040434616647,1268.7694096204905,520.2659426949277,,,,,1124.6596790086194,488.241558114512,1143.7218126874382,514.1660599177058,1088.060382345287,316.6823550051416,1080.4355288737595,436.3925545081245,1073.5731607493847,512.6410892234002,1092.6352944282035,535.515649637983
labeled-data,2021-08-29_IMG_0560,img133.png,1382.3797263462511,280.84554368896204,1439.5661273827081,514.1660599177059,,,,,1356.4552245430575,463.84202700562383,1383.142211693404,502.7287797104144,1299.2688235066007,307.53253083930855,1258.8571001075045,408.9430820106253,1261.9070414961157,489.7665288088176,1270.294380314796,515.6910306120113,,,,,1128.472105744383,496.6288969331924,1148.2967247703546,521.7909133892334,1113.9848841484807,318.2073256994472,1096.4477211639671,436.3925545081246,1081.198014220912,509.59114783478924,1093.3977797753562,533.9906789436775
labeled-data,2021-08-29_IMG_0560,img147.png,1409.8291988437506,278.5580876475038,1479.9778507818041,513.403574570553,,,1319.0934425325725,402.8431992334032,1365.6050487088905,476.8042779072207,1386.9546384291675,514.1660599177058,1318.3309571854197,311.3449575750723,1268.0069242733377,405.1306552748615,1268.0069242733375,487.4790727673593,1268.7694096204905,517.9784866534696,,,,,,,1142.9593273402854,521.0284280420806,1135.3344738687579,313.6324136165306,1148.2967247703548,421.90533291222215,1108.6474867184113,496.6288969331924,1101.0226332468837,533.9906789436775
labeled-data,2021-08-29_IMG_0560,img175.png,1461.6782024501385,269.40826348167076,1553.938929455622,515.6910306120113,,,,,,,1385.4296677348625,514.1660599177059,1375.5173582218767,310.58247222791965,1328.2432666984057,410.46805270493087,1384.6671823877098,469.17942443569314,1353.4052831544468,511.8786038762476,,,1160.4964903247992,431.8176424252081,1132.284532480147,493.5789555445814,1149.0592101175077,518.7409720006224,1184.8960214336873,316.68235500514174,1220.732832749867,418.85539152361116,1232.1701129571582,492.0539848502759,1258.8571001075047,520.265942694928
labeled-data,2021-08-29_IMG_0560,img192.png,1493.7025870305542,267.12080744021256,1569.95112174583,514.1660599177059,,,1367.1300194031965,405.89314062201436,1379.3297849576406,479.85421929583185,1382.3797263462518,514.9285452648586,1406.0167721079872,302.19513340923936,1409.8291988437509,411.2305380520837,1463.9656584915967,476.0417925600681,1486.0777335590265,507.30369179333115,,,1181.0835946979237,431.81764242520813,1138.3844152573693,490.52901415597046,1148.296724770355,519.5034573477752,1219.9703474027142,311.3449575750725,1233.6950836514638,418.09290617645854,1239.0324810815332,501.9662943632618,1255.0446733717413,522.5533987363863
labeled-data,2021-08-29_IMG_0560,img198.png,1502.8524111963875,270.17074882882355,1556.2263854970804,510.35363318194214,,,1370.1799607918076,407.41811131631994,1378.567299610488,482.9041606844429,1387.717123776321,511.8786038762476,1427.3663618282644,306.00756014500314,1423.5539350925008,407.4181113163199,1470.8280266159716,473.75433651860976,,,,,1198.6207576824372,442.49243728534674,1161.258975671952,491.2914995031232,1149.8216954646607,518.7409720006225,1227.5952008742422,309.0575015336142,1236.745025040075,418.09290617645854,1237.5075103872277,500.4413236689563,1255.8071587188938,524.8408547778446
labeled-data,2021-08-29_IMG_0560,img210.png,1531.8268543881923,273.2206902174346,,,,,,,1382.3797263462516,469.17942443569325,1387.717123776321,511.11611852909493,1456.3408050200692,315.1573843108363,1447.1909808542362,405.1306552748616,1479.2153654346519,479.0917339486791,,,,,,,1257.3321294131995,475.27930721291534,1264.956982884727,510.35363318194214,1263.4320121904216,315.919869657989,1253.5197026774356,417.33042082930575,1238.2699957343805,495.10392623888697,1258.0946147603522,522.5533987363863
labeled-data,2021-08-29_IMG_0560,img224.png,1556.2263854970804,265.59583674590704,1553.1764441084692,504.2537504047201,1483.7902775175683,302.9576187563921,1460.153231755833,401.31822853909784,1483.7902775175685,479.85421929583185,,,,,,,1402.966830719376,472.2293658243043,1394.5794919006958,512.6410892234004,,,,,1316.8059864911145,482.14167533729017,1340.44303225285,508.0661771404839,1295.4563967708373,308.29501618646145,1271.0568656619491,410.4680527049309,1246.6573345530608,498.9163529746508,1264.1944975375743,526.36582547215
labeled-data,2021-08-29_IMG_0560,img253.png,1608.075389103468,277.7956023003512,1616.4627279221486,511.11611852909505,,,,,1572.2385777872882,466.1294830470823,1580.6259166059688,504.25375040472017,1525.7269716109702,314.39489896368354,1485.315248211874,391.4059190261121,1485.315248211874,482.90416068444296,,,,,,,1331.2932080870169,483.6666460315957,1346.5429150300722,514.166059917706,1351.8803124601416,309.05750153361424,1331.2932080870169,410.468052704931,1271.0568656619491,494.3414408917343,1267.2444389261852,527.1283108193028
labeled-data,2021-08-29_IMG_0560,img269.png,1640.8622590310365,264.07086605160157,1662.211848751314,506.5412064461784,,,,,1569.1886363986773,464.60451235277674,1581.3884019531215,504.25375040472017,1566.1386950100664,309.05750153361424,1502.8524111963875,392.1684043732648,1507.427323279304,469.9419097828461,,,,,1345.0179443357665,428.0052156894444,1332.8181787813226,488.24155811451226,1353.405283154447,514.9285452648587,1376.2798435690297,299.14519202062843,1428.8913325225699,399.7932578447924,1409.829198843751,479.0917339486792,1425.0789057868062,511.8786038762477
labeled-data,2021-08-29_IMG_0560,img277.png,1656.8744513212444,268.64577813451825,1697.2861747203406,505.016235751873,,,,,1575.2885191758994,475.27930721291546,1582.913372647427,502.72877971041476,1577.5759752173578,304.4825894506978,1534.8767957768032,400.5557431919452,1558.5138415385388,476.0417925600682,1534.1143104296505,511.11611852909505,,,1359.5051659316691,414.2804794406949,1338.155576211392,484.42913137874854,1350.3553417658359,516.4535159591644,1398.3919186364596,296.85773597917023,1444.903524812778,401.31822853909796,1458.6282610615276,479.85421929583197,1479.215365434652,505.016235751873
labeled-data,2021-08-29_IMG_0560,img290.png,1684.3239238187439,267.1208074402126,1734.6479567308256,496.62889693319266,,,,,1576.813489870205,463.0795416584713,1581.3884019531215,508.066177140484,1626.3750374351341,297.62022132632296,1600.4505356319405,409.70556735777825,1650.0120831968698,448.5923200625689,1662.211848751314,492.8164701974289,,,1377.0423289161824,419.6178768707641,1343.4929736414613,485.19161672590127,1352.6427978072943,515.6910306120116,1439.5661273827086,308.29501618646157,1451.00340759,409.70556735777825,1463.203173144444,480.61670464298476,1485.315248211874,508.82866248763673
labeled-data,2021-08-29_IMG_0560,img303.png,1704.9110281918681,264.8333513987544,1750.6601490210337,498.9163529746509,,,,,1582.1508873002742,460.0296002698603,1579.1009459116633,505.77872109902574,1653.0620245854807,290.75785320194814,1640.8622590310365,402.0807138862507,1669.8367022228413,472.2293658243044,1683.561438471591,496.62889693319266,,,1427.3663618282644,425.7177596479862,1387.7171237763212,469.17942443569336,1376.2798435690297,508.82866248763673,1487.6027042533326,287.7079118133371,1470.0655412688188,401.31822853909796,1458.6282610615276,479.85421929583197,1486.077733559027,510.3536331819423
labeled-data,2021-08-29_IMG_0560,img309.png,1723.9731618706871,271.6957195231292,1749.1351783267282,497.3913822803454,,,,,1581.3884019531215,472.2293658243044,1582.913372647427,503.4912650575675,1669.8367022228413,293.0453092434064,1649.2495978497168,395.98083110902866,1674.411614305758,473.75433651860993,1678.9865263886745,501.96629436326197,,,,,,,,,1490.6526456419433,290.75785320194814,1479.215365434652,398.2682871504869,1462.4406877972913,476.8042779072209,1479.9778507818048,508.066177140484
labeled-data,2021-08-30_IMG_0574,img008.png,565.4281458579123,276.9362615475538,556.9833217588865,388.8301808596457,,,519.6853486548558,409.2385057656248,569.6505579074252,454.98130296868123,590.0588828134042,477.5008338994167,493.6471410161929,321.9753234090247,449.3118144963074,401.49741700818447,447.9043438131364,469.7597451419764,450.0155498378929,496.5016881222248,,,,,358.52995543177997,476.79709855783125,378.938280337759,495.7979527806393,321.2319823277493,323.3827940921957,317.71330561982194,426.8318893052618,277.60039114944925,471.8709511667329,262.11821363456863,494.39048209746835
labeled-data,2021-08-30_IMG_0574,img016.png,608.6611740988317,266.4913730742701,645.5708794281945,446.0712855421314,,,548.328001925835,395.67534172703984,585.2377072551976,456.7183159256015,598.0141437153616,482.98099087149427,528.4535452100241,321.85593106831425,475.92819531823864,399.9341538804279,483.0262155738853,468.0751483346362,454.63413455129853,496.46722935722295,,,,,,,,,362.3598712278915,318.30692094049095,405.65779478733634,401.35375793155725,375.1363076880556,465.9457422579422,383.6539319948316,497.1770313827876
labeled-data,2021-08-30_IMG_0574,img047.png,726.4883103425668,261.52275889531734,905.3584207848635,296.3030581479861,,,615.0493923289138,452.4595037722134,598.7239457409264,487.2398030248822,665.4453361440053,299.1422662502448,671.8335543740873,394.9655397014752,704.4844475500621,449.6202956699547,716.5510819846614,484.40059492262355,,,,,,,527.7437431844595,453.16930579777807,530.5829512867181,482.2711888459295,494.38304798291995,310.49909865927947,497.93205811074336,397.80474780373385,489.4144338039673,470.9143564368948,507.86928646864874,496.4672293572229
labeled-data,2021-08-30_IMG_0574,img055.png,755.5901933907184,260.81295686975255,917.4250552194629,300.56187030137403,,,647.7002855048885,399.93415388042774,685.3197928598161,451.7497017466486,645.5708794281945,475.8829706158474,693.8374171665921,305.53048448032666,683.9001888086866,395.6753417270397,709.4530617290148,456.7183159256013,720.1000921124848,485.8201989737527,,,,,600.8533518176203,456.71831592560125,620.727808533431,477.3025746669767,520.6457229288127,314.0481087871027,509.9986925453426,415.54979844285043,495.09285000848456,473.04376251358866,503.6104743152606,497.17703138278745
labeled-data,2021-08-30_IMG_0574,img083.png,851.4134668419487,270.75018522765777,924.5230754751096,475.17316859028267,,,776.1744521320936,388.57732147139296,809.5351473336331,452.4595037722132,817.3429696148446,482.2711888459294,762.6882136463649,312.6285047359733,723.6491022403081,392.1263315992163,720.1000921124848,455.2987118744719,718.6804880613554,485.8201989737527,,,,,,,,,611.5003822010904,314.04810878710265,649.8296915815824,399.224351854863,624.986620686819,456.71831592560125,630.6650368913364,486.5300009993174
labeled-data,2021-08-30_IMG_0574,img086.png,856.3820810209013,267.2011750998345,924.5230754751096,478.01237669254135,,,783.2724723877404,386.44791539469895,811.6645534103272,454.5889098489073,818.7625736659738,484.4005949226234,770.4960359275763,308.3696925825853,725.7785083170022,388.57732147139296,736.4255387004722,456.00851390003663,715.8412799590967,484.4005949226234,,,625.6964227123838,410.58118426389774,615.7591943544784,464.5261382068126,626.4062247379484,490.07901112714075,616.468996380043,309.7892966337146,667.5747422206992,392.1263315992163,659.0571179139232,460.97712807898927,672.5433563996519,485.8201989737527
labeled-data,2021-08-30_IMG_0574,img114.png,912.4564410405103,261.52275889531705,1005.4405063894819,490.0790111271407,,,,,818.7625736659738,453.87910782334257,820.1821777171032,482.2711888459293,839.3468324073492,300.56187030137386,847.1546546885606,394.96553970147494,884.0643600179235,455.2987118744719,901.8094106570402,487.9496050504467,,,671.8335543740873,420.51841262180307,635.6336510702891,458.1379199767305,632.7944429680304,487.239803024882,678.2217726041692,314.75791081266726,699.5158333711094,405.612570084945,712.2922698312734,466.6555442835066,727.1981123681314,483.69079289705866
labeled-data,2021-08-30_IMG_0574,img120.png,930.201491679627,264.36196699757573,1018.216942849646,487.239803024882,,,,,819.4723756915384,453.87910782334257,821.6017817682325,482.980990871494,847.1546546885606,301.9814743525032,854.2526749442072,392.8361336247809,888.3231721713114,457.42811795116586,900.3898066059108,488.65940707601135,,,,,683.1903867831219,448.9104936443898,673.9629604507812,480.8515847948,689.578605013204,311.9187027104086,710.1628637545793,404.9027680593803,711.5824678057087,465.9457422579419,730.7471224959547,485.110396948188
labeled-data,2021-08-30_IMG_0574,img155.png,976.3386233413305,257.263946741929,1054.416846153444,488.6594070760113,,,925.942679526239,397.0949457781689,979.8876334691538,451.7497017466485,991.2444658781885,478.7221787181059,896.1309944525228,298.4324642246798,877.6761417878414,397.0949457781689,892.5819843246995,467.3653463090712,903.2290147081695,488.6594070760113,,,,,795.3391068223398,457.4281179511658,807.4057412569391,485.11039694818794,749.2019751606363,304.11088042919715,737.1353407260368,400.64395590599224,718.6804880613554,461.6869301045538,727.1981123681314,486.5300009993173
labeled-data,2021-08-30_IMG_0574,img176.png,1027.4443691819868,255.84434269079964,1101.2637798407122,481.5613868203646,,,960.7229787789078,389.9969255225222,984.8562476481065,451.7497017466485,993.3738719548826,486.5300009993173,940.1387200375324,299.14226625024446,899.6800045803461,387.1577174202635,910.3270349638162,458.8477220022952,899.6800045803462,490.7888131527053,,,,,,,,,795.3391068223398,303.4010784036325,827.9899999983145,396.3851437526042,813.7939594870211,460.2673260534245,822.3115837937971,483.6907928970586
labeled-data,2021-08-30_IMG_0574,img180.png,1038.8012015910213,253.7149366141055,1130.3656628888639,479.4319807436705,,,966.401394983425,387.15771742026345,984.8562476481065,455.29871187447173,994.0836739804472,487.2398030248819,946.5269382676142,303.4010784036324,901.0996086314755,389.28712349695746,922.3936693984156,458.1379199767304,904.6486187592988,486.5300009993172,,,817.3429696148444,408.45177818720356,799.5979189757277,463.1065341556831,810.2449493591978,485.1103969481879,800.3077210012923,316.88731688936116,842.8958425351725,394.9655397014748,849.2840607652546,462.39673213011844,859.9310911487246,482.2711888459292
labeled-data,2021-08-30_IMG_0574,img207.png,1094.8755616106303,253.00513458854084,1161.5969520137094,478.0123766925412,,,,,990.5346638526239,456.7183159256011,993.3738719548826,487.2398030248819,1018.216942849646,292.0442459945977,1020.3463489263399,396.38514375260417,1064.3540745113496,451.0398997210837,1086.3579373038542,480.85158479479986,,,894.7113904013934,409.87138223833284,840.7664364584784,450.33009769551904,824.4409898704911,478.72217871810585,851.4134668419485,306.2402865058911,876.9663397622767,398.5145498292982,883.3545579923587,465.9457422579418,895.4211924269581,487.94960505044656
labeled-data,2021-08-30_IMG_0574,img216.png,1126.8166527610406,254.42473863967012,1217.6713120333184,479.4319807436706,,,,,1004.0209023383527,453.1693057977778,994.793476006012,488.6594070760113,1035.2521914631982,279.2678095344336,1032.4129833609395,387.8675194458281,1068.6128866647377,453.87910782334245,1082.8089271760311,485.11039694818794,,,,,918.1348572450277,446.78108756769575,919.554461296157,471.6241584624592,878.3859438134061,301.27167232693836,883.3545579923589,401.35375793155686,886.1937660946176,473.04376251358855,898.9702025547815,489.36920910157596
labeled-data,2021-08-30_IMG_0574,img227.png,1148.1107135279808,242.3581042050708,1218.381114058883,483.69079289705866,,,1035.2521914631982,391.41652957365153,,,1044.4796177955388,474.46336656471794,1069.3226886903024,299.8520682758091,1049.4482319744916,381.47930121574615,1077.8403129970784,446.07128554213114,1084.9383332527248,487.239803024882,,,,,973.4994152390718,455.29871187447185,993.3738719548826,477.3025746669766,897.550598503652,305.53048448032644,894.7113904013934,407.0321741360743,887.6133701457468,464.52613820681256,899.6800045803461,488.65940707601135
labeled-data,2021-08-30_IMG_0574,img249.png,1199.9262613942017,242.3581042050708,1227.6085403912239,464.52613820681256,,,1119.0088304798292,387.1577174202635,1173.6635864483087,444.6516814910018,1192.11843911299,472.33396048802393,1111.9108102241823,282.816819662257,1082.808927176031,386.44791539469884,1082.808927176031,453.8791078233425,1089.197145406113,481.56138682036465,,,,,975.6288213157659,459.55752402785987,991.9542679037532,486.53000099931734,948.6563443443083,288.49523586677435,952.2053544721317,407.74197616163895,915.2956491427689,457.42811795116586,903.9388167337341,487.239803024882
labeled-data,2021-08-30_IMG_0574,img255.png,1218.381114058883,243.77770825620013,1230.4477484934825,468.7849503602006,,,1129.6558608632993,385.0283113435695,1175.7929925250028,436.8438592097904,1194.957647215249,471.62415846245926,1138.1734851700753,283.52662168782166,1087.067739329419,380.7694991901815,1088.4873433805483,456.0085139000365,1088.4873433805483,483.69079289705866,,,,,976.3386233413305,460.9771280789892,991.9542679037532,489.369209101576,957.8837706766491,296.3030581479857,991.2444658781885,394.9655397014749,957.1739686510844,458.13791997673053,957.1739686510844,482.2711888459293
